id,name,messiahLine,levitical,judge,initiallyVisible,hadCollapsedChildren,age,yearsLived,born,died,tribe,spouse,refs,tooltipRaw
423,Arvadites,false,false,false,false,false,,,,,,,Genesis 10:15,"Arvadites

(Genesis 10:15-16, 1 Chronicles 1:13-14)"
424,Sinites,false,false,false,false,false,,,,,,,Genesis 10:15,"Sinites

(Genesis 10:15-16, 1 Chronicles 1:13-14)"
425,Arkites,false,false,false,false,false,,,,,,,Genesis 10:15,"Arkites

(Genesis 10:15-16, 1 Chronicles 1:13-14)"
426,Oholibama,false,false,false,false,false,,,,,,,Genesis 36:2,"Oholibama

(Genesis 36:2)"
427,Anah,false,false,false,false,false,,,,,,,Genesis 36:2,"Anah

(Genesis 36:2)"
428,Zibeon,false,false,false,false,false,,,,,,,Genesis 36:2,"Zibeon

(Genesis 36:2)"
429,Hivites,false,false,false,false,false,,,,,,,Genesis 10:15,"Hivites

(Genesis 10:15-16, 1 Chronicles 1:13-14)"
430,Girgashites,false,false,false,false,false,,,,,,,Genesis 10:15,"Girgashites

(Genesis 10:15-16, 1 Chronicles 1:13-14)"
431,Amorites,false,false,false,false,false,,,,,,,Genesis 10:15,"Amorites

(Genesis 10:15-16, 1 Chronicles 1:13-14)"
432,Jebusites,false,false,false,false,false,,,,,,,Genesis 10:15,"Jebusites

(Genesis 10:15-16, 1 Chronicles 1:13-14)"
433,Judith,false,false,false,false,false,,,,,,,Genesis 26:34,"Judith

(Genesis 26:34)"
434,Beeri,false,false,false,false,false,,,,,,,Genesis 26:34,"Beeri

(Genesis 26:34)"
435,Adah,false,false,false,false,false,,,,,,,Genesis 36:2,"Adah

(Genesis 36:2)"
436,Elon,false,false,true,false,false,,,,,,,Genesis 46:14,"Elon

(Genesis 46:14)"
437,Hittites,false,false,false,false,false,,,,,,,Genesis 23:10,"Hittites

(Genesis 23:10)"
438,Heth,false,false,false,false,false,,,,,,,Genesis 10:15,"Heth

(Genesis 10:15, 1 Chronicles 1:13-14)"
439,Sidon,false,false,false,false,false,,,,,,,Genesis 10:15,"Sidon

(Genesis 10:15, 1 Chronicles 1:13-14)"
440,Caphtorim,false,false,false,false,false,,,,,,,,Caphtorim
441,Caphtor,false,false,false,false,false,,,,,,,Genesis 10:14,"Caphtor

(Genesis 10:14, 1 Chronicles 1:12)"
442,Philistines,false,false,false,false,false,,,,,,,Genesis 10:14,"Philistines

(Genesis 10:14, 1 Chronicles 1:12)"
443,Casluh,false,false,false,false,false,,,,,,,Genesis 10:14,"Casluh

(Genesis 10:14, 1 Chronicles 1:12)"
444,Pathrusim,false,false,false,false,false,,,,,,,,Pathrusim
445,Pathrus,false,false,false,false,false,,,,,,,Genesis 10:14,"Pathrus

(Genesis 10:14, 1 Chronicles 1:12)"
446,Naphtuhim,false,false,false,false,false,,,,,,,,Naphtuhim
447,Naphtuh,false,false,false,false,false,,,,,,,Genesis 10:13,"Naphtuh

(Genesis 10:13, 1 Chronicles 1:11)"
448,Lehabim,false,false,false,false,false,,,,,,,,Lehabim
449,Lehab,false,false,false,false,false,,,,,,,Genesis 10:13,"Lehab

(Genesis 10:13, 1 Chronicles 1:11)"
450,Anamim,false,false,false,false,false,,,,,,,,Anamim
451,Anam,false,false,false,false,false,,,,,,,Genesis 10:13,"Anam

(Genesis 10:13, 1 Chronicles 1:11)"
452,Ludim,false,false,false,false,false,,,,,,,,Ludim
453,Lud,false,false,false,false,false,,,,,,,Genesis 10:13,"(Genesis 10:13, 1 Chronicles 1:11)"
454,Nimrod,false,false,false,false,false,,,,,,,Genesis 10:8; Micah 5:6,"Nimrod

(Genesis 10:8-9, 1 Chronicles 1:10)

Nimrod became a 'mighty one' on the earth. The nation of Nimrod became Assyria. (Micah 5:6)"
455,Sabteca,false,false,false,false,false,,,,,,,Genesis 10:7,"Sabteca

(Genesis 10:7, 1 Chronicles 1:9)"
456,Dedan,false,false,false,false,false,,,,,,,Genesis 25:3,"Dedan

(Genesis 25:3)"
457,Sheba,false,false,false,false,false,,,,,,,Genesis 10:26,"Sheba

(Genesis 10:26-29, 1 Chronicles 1:20-23)"
458,Raamah,false,false,false,false,false,,,,,,,Genesis 10:7,"Raamah

(Genesis 10:7, 1 Chronicles 1:9)"
459,Sabtah,false,false,false,false,false,,,,,,,Genesis 10:7,"Sabtah

(Genesis 10:7, 1 Chronicles 1:9)"
460,Havilah,false,false,false,false,false,,,,,,,Genesis 10:26,"Havilah

(Genesis 10:26-29, 1 Chronicles 1:20-23)"
461,Seba,false,false,false,false,false,,,,,,,Genesis 10:7,"Seba

(Genesis 10:7, 1 Chronicles 1:9)"
462,Tiras,false,false,false,false,false,,,,,,,Genesis 10:2,"Tiras

(Genesis 10:2, 1 Chronicles 1:5)"
463,Meshech,false,false,false,false,false,,,,,,,Genesis 10:2,"Meshech

(Genesis 10:2, 1 Chronicles 1:5)"
464,Tubal,false,false,false,false,false,,,,,,,Genesis 10:2,"Tubal

(Genesis 10:2, 1 Chronicles 1:5)"
465,Javan,false,false,false,false,true,,,,,,,Genesis 10:2,"Javan

(Genesis 10:2, 1 Chronicles 1:5)"
466,Madai,false,false,false,false,false,,,,,,,Genesis 10:2,"Madai

(Genesis 10:2, 1 Chronicles 1:5)"
467,Magog,false,false,false,false,false,,,,,,,Genesis 10:2,"Magog

(Genesis 10:2, 1 Chronicles 1:5)"
468,Gomer,false,false,false,false,true,,,,,,,Genesis 10:2,"Gomer

(Genesis 10:2, 1 Chronicles 1:5)"
469,Mash (or Meshech),false,false,false,false,false,,,,,,,Genesis 10:23,"Mash (or Meshech)

(Genesis 10:23, 1 Chronicles 1:17)"
470,Gether,false,false,false,false,false,,,,,,,Genesis 10:23,"Gether

(Genesis 10:23, 1 Chronicles 1:17)"
471,Hul,false,false,false,false,false,,,,,,,Genesis 10:23,"Hul

(Genesis 10:23, 1 Chronicles 1:17)"
472,Uz,false,false,false,false,false,,,,,,,Genesis 10:23,"(Genesis 10:23, 1 Chronicles 1:17)"
473,Aram,true,false,false,false,false,,,,,,,Genesis 22:21,(Genesis 22:21)
474,Eldaah,false,false,false,false,false,,,,,,,Genesis 25:4,"Eldaah

(Genesis 25:4)"
475,Abidah,false,false,false,false,false,,,,,,,Genesis 25:4,"Abidah

(Genesis 25:4)"
476,Hanoch,false,false,false,false,false,,,,,,,Genesis 46:9,"Hanoch

(Genesis 46:9, 1 Chronicles 5:3)"
477,Epher,false,false,false,false,false,,,,,,,Genesis 25:4,"Epher

(Genesis 25:4)"
478,Ephah,false,false,false,false,false,,,,,,,,"Ephah

(1 Chronicles 2:47)Jahdai being one of Caleb's concubines/wives."
479,Leummim,false,false,false,false,false,,,,,,,Genesis 25:3,"Leummim

(Genesis 25:3)"
480,Letushim,false,false,false,false,false,,,,,,,Genesis 25:3,"Letushim

(Genesis 25:3)"
481,Asshurim,false,false,false,false,false,,,,,,,Genesis 25:3,"Asshurim

(Genesis 25:3)"
482,Dedan,false,false,false,false,false,,,,,,,Genesis 25:3,(Genesis 25:3)
483,Sheba,false,false,false,false,false,,,,,,,Genesis 25:3,(Genesis 25:3)
484,Ahishahar,false,false,false,false,false,,,,,,,,"Ahishahar

(1 Chronicles 7:10)"
485,Tarshish,false,false,false,false,false,,,,,,,Genesis 10:4,"Tarshish

(Genesis 10:4, 1 Chronicles 1:7)"
486,Zethan,false,false,false,false,false,,,,,,,,"Zethan

(1 Chronicles 7:10)"
487,Chenaanah,false,false,false,false,false,,,,,,,,"Chenaanah

(1 Chronicles 7:10)"
488,Ehud,false,false,true,false,false,,,,,,,,(1 Chronicles 7:10)
489,Benjamin,false,false,false,false,false,,,,,,,,(1 Chronicles 7:10)
490,Jeush,false,false,false,false,false,,,,,,,,(1 Chronicles 7:10)
491,Bilhan,false,false,false,false,false,,,,,,,,"Bilhan

(1 Chronicles 7:10)"
492,Alemeth,false,false,false,false,false,,,,,,,,(1 Chronicles 7:8)
493,Anathoth,false,false,false,false,false,,,,,,,,"Anathoth

(1 Chronicles 7:8)"
494,Abijah,true,false,false,false,false,,,,,,,,(1 Chronicles 7:8)
495,Jeremoth,false,false,false,false,false,,,,,,,,"Jeremoth

(1 Chronicles 7:8)"
496,Omri,false,false,false,false,false,,,,,,,,"Omri

(1 Chronicles 7:8)"
497,Elioenai,false,false,false,false,false,,,,,,,,"Elioenai

(1 Chronicles 4:36)"
498,Eliezer,true,false,false,false,false,,,,,,,,(1 Chronicles 7:8)
499,Joash,false,false,false,false,false,,,,,,,,(1 Chronicles 7:8)
500,Zemirah,false,false,false,false,false,,,,,,,,"Zemirah

(1 Chronicles 7:8)"
501,Jobab,false,false,false,false,false,,,,,,,Genesis 10:26,"Jobab

(Genesis 10:26-29, 1 Chronicles 1:20-23)"
502,Izliah,false,false,false,false,false,,,,,,,,"Izliah

(1 Chronicles 8:18)"
503,Ishmerai,false,false,false,false,false,,,,,,,,"Ishmerai

(1 Chronicles 8:18)"
504,Heber,true,false,false,false,false,,,,,,,Genesis 46:17; Numbers 26:45,"Heber

(Genesis 46:17, Numbers 26:45, 1 Chronicles 7:31)"
505,Hizki,false,false,false,false,false,,,,,,,,"Hizki

(1 Chronicles 8:17)"
506,Meshullam,false,false,false,false,false,,,,,,,,"Meshullam

(1 Chronicles 3:19)"
507,Zebadiah,false,false,false,false,false,,,,,,,,"Zebadiah

(1 Chronicles 8:15)"
508,Zichri,false,false,false,false,false,,,,,,,,(1 Chronicles 8:27)
509,Elijah,false,false,false,false,false,,,,,,,,"Elijah

(1 Chronicles 8:27)Is this possibly Elijah the Tishbite mentioned in 1 Kings 17?"
510,Jaareshiah,false,false,false,false,false,,,,,,,,"Jaareshiah

(1 Chronicles 8:27)"
511,Athaliah,false,false,false,false,false,,,,,,,,"Athaliah

(1 Chronicles 8:26)"
512,Shehariah,false,false,false,false,false,,,,,,,,"Shehariah

(1 Chronicles 8:26)"
513,Shamsherai,false,false,false,false,false,,,,,,,,"Shamsherai

(1 Chronicles 8:26)"
514,Jeremoth (or Jeroham),false,false,false,false,false,,,,,,,,"Jeremoth (or Jeroham)

(1 Chronicles 8:14)"
515,Penuel,false,false,false,false,false,,,,,,,,"Penuel

(1 Chronicles 8:25)"
516,Iphdeiah,false,false,false,false,false,,,,,,,,"Iphdeiah

(1 Chronicles 8:25)"
517,Anthothijah,false,false,false,false,false,,,,,,,,"Anthothijah

(1 Chronicles 8:24)"
518,Elam,false,false,false,false,false,,,,,,,,(1 Chronicles 8:24)
519,Hananiah,false,false,false,false,false,,,,,,,,"Hananiah

(1 Chronicles 3:19)"
520,Hanan,false,false,false,false,false,,,,,,,,(1 Chronicles 8:23)
521,Zichri,false,false,false,false,false,,,,,,,,(1 Chronicles 8:23)
522,Abdon,false,false,true,false,false,,,,,,,,(1 Chronicles 8:23)
523,Eliel,false,false,false,false,false,,,,,,,,(1 Chronicles 8:22)
524,Eber,true,false,false,false,false,,,,,,,,"Eber

(1 Chronicles 8:12)"
525,Ishpan,false,false,false,false,false,,,,,,,,"Ishpan

(1 Chronicles 8:22)"
526,Shashak,false,false,false,false,false,,,,,,,,"Shashak

(1 Chronicles 8:14)"
527,Ahio,false,false,false,false,false,,,,,,,,(1 Chronicles 8:14)
528,Shimrath,false,false,false,false,false,,,,,,,,"Shimrath

(1 Chronicles 8:21)"
529,Beraiah,false,false,false,false,false,,,,,,,,"Beraiah

(1 Chronicles 8:21)"
530,Adaiah,false,false,false,false,false,,,,,,,,(1 Chronicles 8:21)
531,Eliel,false,false,false,false,false,,,,,,,,(1 Chronicles 8:20)
532,Zillethai,false,false,false,false,false,,,,,,,,"Zillethai

(1 Chronicles 8:20)"
533,Elienai,false,false,false,false,false,,,,,,,,"Elienai

(1 Chronicles 8:20)"
534,Zabdi,false,false,false,false,false,,,,,,,,"Zabdi

(1 Chronicles 8:19)"
535,Zichri,false,false,false,false,false,,,,,,,,(1 Chronicles 8:19)
536,Jakim,false,false,false,false,false,,,,,,,,"Jakim

(1 Chronicles 8:19)"
537,Shema (or Shimei),false,false,false,false,false,,,,,,,,"Shema (or Shimei)

(1 Chronicles 8:13)"
538,Joha,false,false,false,false,false,,,,,,,,"Joha

(1 Chronicles 8:16)"
539,Ishpah,false,false,false,false,false,,,,,,,,"Ishpah

(1 Chronicles 8:16)"
540,Michael,false,false,false,false,false,,,,,,,,(1 Chronicles 8:16)
541,Eder,false,false,false,false,false,,,,,,,,"Eder

(1 Chronicles 24:30)"
542,Arad,false,false,false,false,false,,,,,,,,"Arad

(1 Chronicles 8:15)"
543,Zebadiah,false,false,false,false,false,,,,,,,,(1 Chronicles 8:15)
544,Beriah,false,false,false,false,false,,,,,,,,(1 Chronicles 8:13)
545,Shemed,false,false,false,false,false,,,,,,,,"Shemed

(1 Chronicles 8:12)"
546,Misham,false,false,false,false,false,,,,,,,,"Misham

(1 Chronicles 8:12)"
547,Eber,true,false,false,false,false,,,,,,,,(1 Chronicles 8:12)
548,Elpaal,false,false,false,false,false,,,,,,,,"Elpaal

(1 Chronicles 8:11)"
549,Abitub,false,false,false,false,false,,,,,,,,"Abitub

(1 Chronicles 8:11)"
550,Mirmah,false,false,false,false,false,,,,,,,,"Mirmah

(1 Chronicles 8:10)"
551,Sachia,false,false,false,false,false,,,,,,,,"Sachia

(1 Chronicles 8:10)"
552,Jeuz,false,false,false,false,false,,,,,,,,"Jeuz

(1 Chronicles 8:10)"
553,Malcam,false,false,false,false,false,,,,,,,,"Malcam

(1 Chronicles 8:9)"
554,Mesha,false,false,false,false,false,,,,,,,,"Mesha

(1 Chronicles 2:42)"
555,Zibia,false,false,false,false,false,,,,,,,,"Zibia

(1 Chronicles 8:9)"
556,Jobab,false,false,false,false,false,,,,,,,,(1 Chronicles 8:9)
557,Shaharaim,false,false,false,false,false,,,,,,Hushim and Baara (1 Chronicles 8:8),,"Shaharaim

Spouse: Hushim and Baara (1 Chronicles 8:8), Hodesh (1 Chronicles 8:9)
 

(1 Chronicles 8:8)"
558,Ahihud,false,false,false,false,false,,,,,,,,"Ahihud

(1 Chronicles 8:6-7)"
559,Uzza,false,false,false,false,false,,,,,,,,"Uzza

(1 Chronicles 6:29)"
560,Huram,false,false,false,false,false,,,,,,,,"Huram

(1 Chronicles 8:5)"
561,Maacah,false,false,false,false,false,,,,,,,,(1 Chronicles 7:15)
562,Huppim (or Hupham?),false,false,false,false,false,,,,,,,Numbers 26:38,"Huppim (or Hupham?)

(1 Chronicles 7:12, Numbers 26:38)"
563,Shuppim (or Shephupham?),false,false,false,false,false,,,,,,,Numbers 26:38,"Shuppim (or Shephupham?)

(1 Chronicles 7:12, Numbers 26:38)"
564,Shuthelah,false,false,false,false,false,,,,,,,,(1 Chronicles 7:21)
565,Zabad,false,false,false,false,false,,,,,,,,"Zabad

(1 Chronicles 2:36)"
566,Tahath,false,false,false,false,false,,,,,,,,(1 Chronicles 7:20)
567,Eleadah,false,false,false,false,false,,,,,,,,"Eleadah

(1 Chronicles 7:20)"
568,Tahath,false,false,false,false,false,,,,,,,,(1 Chronicles 7:20)
569,Bered,false,false,false,false,false,,,,,,,,"Bered

(1 Chronicles 7:20)"
570,Eranites,false,false,false,false,false,,,,,,,Numbers 26:36,"Eranites

(Numbers 26:36)"
571,Eran,false,false,false,false,false,,,,,,,Numbers 26:36,"Eran

(Numbers 26:36)"
572,Rakem,false,false,false,false,false,,,,,,,,"Rakem

(1 Chronicles 7:16)"
573,Bedan,false,false,true,false,false,,,,,,,,"Bedan

(1 Chronicles 7:17)"
574,Ulam,false,false,false,false,false,,,,,,,,"Ulam

(1 Chronicles 7:16)"
575,Sheresh,false,false,false,false,false,,,,,,,,"Sheresh

(1 Chronicles 7:16)"
576,Peresh,false,false,false,false,false,,,,,,,,"Peresh

(1 Chronicles 7:16)"
577,Mahlah,false,false,false,false,false,,,,,,,Numbers 27:1,"Mahlah

(Numbers 27:1)"
578,Abiezer,false,false,false,false,false,,,,,,,Joshua 17:2,"Abiezer

(Joshua 17:2)"
579,Ishod,false,false,false,false,false,,,,,,,,"Ishod

(1 Chronicles 7:18)"
580,Hammolecheth,false,false,false,false,false,,,,,,,,"Hammolecheth

(1 Chronicles 7:18)"
581,Tirzah,false,false,false,false,false,,,,,,,Numbers 27:1,"Tirzah

(Numbers 27:1)"
582,Milcah,false,false,false,false,false,,,,,,,Numbers 27:1,"Milcah

(Numbers 27:1)"
583,Hoglah,false,false,false,false,false,,,,,,,Numbers 27:1,"Hoglah

(Numbers 27:1)"
584,Noah,true,false,false,false,false,,,,,,,Numbers 27:1,(Numbers 27:1)
585,Mahlah,false,false,false,false,false,,,,,,,Numbers 27:1,(Numbers 27:1)
586,Zelophehad,false,false,false,false,false,,,,,,,Numbers 27:1,"Zelophehad

(Numbers 27:1)"
587,Hepher,false,false,false,false,false,,,,,,,,"Hepher

(1 Chronicles 4:6)"
588,Jephthah,false,false,true,false,false,,,,,,,Judges 10:3,"Jephthah

(Judges 10:3)

Aniam is a grandchild of Gilead and therefore a Gileadite.

Jephthah judged Israel six years."
589,Aniam,false,false,false,false,false,,,,,,,,"Aniam

(1 Chronicles 7:19)"
590,Likhi,false,false,false,false,false,,,,,,,,"Likhi

(1 Chronicles 7:19)"
591,Jair,false,false,true,false,false,,,,,,,Judges 10:3,(Judges 10:3) Shechem is a grandchild of Gilead and therefore a Gileadite. Jair judged Israel twenty-two years.
592,Shechem,false,false,false,false,false,,,,,,,Joshua 17:2,"Shechem

(Joshua 17:2)"
593,Ahian,false,false,false,false,false,,,,,,,,"Ahian

(1 Chronicles 7:19)"
594,Shemida,false,false,false,false,false,,,,,,,Joshua 17:2,"Shemida

(Joshua 17:2)"
595,Shechem,false,false,false,false,false,,,,,,,Joshua 17:2,(Joshua 17:2)
596,Asriel,false,false,false,false,false,,,,,,,,"Asriel

(1 Chronicles 7:14)"
597,Helek,false,false,false,false,false,,,,,,,Joshua 17:2,"Helek

(Joshua 17:2)"
598,Gideon,false,false,true,false,false,,,,,,,Judges 6:11,"Gideon

(Judges 6:11)"
599,Joash,false,false,false,false,false,,,,,,,Judges 6:11,(Judges 6:11)
600,Abiezrites,false,false,false,false,false,,,,,,,Judges 6:11,"Abiezrites

(Judges 6:11)

Although Judges 6 mentions 'Abiezrites', it is not known if it is THIS Abiezer or the son of Hammolecheth from which they derive."
601,Abiezer,false,false,false,false,false,,,,,,,Joshua 17:2,(Joshua 17:2)
602,Gilead,false,false,false,false,false,,,,,,,,"Gilead

(1 Chronicles 7:14)"
603,Machir,false,false,false,false,false,,,,,,Maacah (1 Chronicles 7:16) (1 Chronicles 7:14),,"Machir

Spouse: Maacah (1 Chronicles 7:16)
 

(1 Chronicles 7:14)"
604,Asriel,false,false,false,false,false,,,,,,,,(1 Chronicles 7:14)
605,Jahleelites,false,false,false,false,false,,,,,,,Numbers 26:26,"Jahleelites

(Numbers 26:26)"
606,Jahleel,false,false,false,false,false,,,,,,,Genesis 46:14,"Jahleel

(Genesis 46:14)"
607,Elonites,false,false,false,false,false,,,,,,,Numbers 26:26,"Elonites

(Numbers 26:26)"
608,Elon,false,false,true,false,false,,,,,,,Genesis 46:14,(Genesis 46:14)
609,Seredites,false,false,false,false,false,,,,,,,Numbers 26:26,"Seredites

(Numbers 26:26)"
610,Sered,false,false,false,false,false,,,,,,,Genesis 46:14,"Sered

(Genesis 46:14)"
611,Shimronites,false,false,false,false,false,,,,,,,Numbers 26:24,"Shimronites

(Numbers 26:24)"
612,Shimron,false,false,false,false,false,,,,,,,Genesis 46:13; Numbers 26:24,"Shimron

(Genesis 46:13, Numbers 26:24, 1 Chronicles 7:1)"
613,Jashubites,false,false,false,false,false,,,,,,,Numbers 26:24,"Jashubites

(Numbers 26:24)"
614,Iob (or Jashub),false,false,false,false,false,,,,,,,Genesis 46:13; Numbers 26:24,"Iob (or Jashub)

(Genesis 46:13, Numbers 26:24, 1 Chronicles 7:1)"
615,Punites,false,false,false,false,false,,,,,,,Numbers 26:23,"Punites

(Numbers 26:23)"
616,Puvah (or Puah),false,false,false,false,false,,,,,,,Genesis 46:13; Numbers 26:23,"Puvah (or Puah)

(Genesis 46:13, Numbers 26:23, 1 Chronicles 7:1)"
617,Samuel,false,false,true,false,false,,,,,,,,(1 Chronicles 7:2)
618,Ibsam,false,false,false,false,false,,,,,,,,"Ibsam

(1 Chronicles 7:2)"
619,Jahmai,false,false,false,false,false,,,,,,,,"Jahmai

(1 Chronicles 7:2)"
620,Jeriel,false,false,false,false,false,,,,,,,,"Jeriel

(1 Chronicles 7:2)"
621,Rephaiah,false,false,false,false,false,,,,,,,,(1 Chronicles 7:2)
622,Tola,false,false,true,false,false,,,,,,,Genesis 46:13; Numbers 26:23,"Tola

(Genesis 46:13, Numbers 26:23, 1 Chronicles 7:1)"
623,Puah,false,false,false,false,false,,,,,,,Judges 10:1,"Puah

(Judges 10:1)"
624,Dodo,false,false,false,false,false,,,,,,,Judges 10:1,"Dodo

(Judges 10:1)"
625,Isshiah,false,false,false,false,false,,,,,,,,"Isshiah

(1 Chronicles 7:3)"
626,Joel,false,false,false,false,false,,,,,,,,(1 Chronicles 7:3)
627,Obadiah,false,false,false,false,false,,,,,,,,(1 Chronicles 7:3)
628,Michael,false,false,false,false,false,,,,,,,,(1 Chronicles 7:3)
629,Izrahiah,false,false,false,false,false,,,,,,,,"Izrahiah

(1 Chronicles 7:3)"
630,Uzzi,false,false,false,false,false,,,,,,,,(1 Chronicles 7:2)
631,Tolaites,false,false,false,false,false,,,,,,,Numbers 26:23,"Tolaites

(Numbers 26:23)"
632,Tola,false,false,true,false,false,,,,,,,Genesis 46:13; Numbers 26:23,"(Genesis 46:13, Numbers 26:23, 1 Chronicles 7:1)"
633,Serah,false,false,false,false,false,,,,,,,Genesis 46:17; Numbers 26:46,"Serah

(Genesis 46:17, Numbers 26:46, 1 Chronicles 7:30)"
634,Birzaith,false,false,false,false,false,,,,,,,,"Birzaith

(1 Chronicles 7:31)"
635,Malchiel,false,false,false,false,false,,,,,,,Genesis 46:17; Numbers 26:45,"Malchiel

(Genesis 46:17, Numbers 26:45, 1 Chronicles 7:31)"
636,Shua,false,false,false,false,false,,,,,,,,"Shua

(1 Chronicles 7:32)"
637,Amal,false,false,false,false,false,,,,,,,,"Amal

(1 Chronicles 7:35)"
638,Shelesh,false,false,false,false,false,,,,,,,,"Shelesh

(1 Chronicles 7:35)"
639,Imna,false,false,false,false,false,,,,,,,,"Imna

(1 Chronicles 7:35)"
640,Beera,false,false,false,false,false,,,,,,,,"Beera

(1 Chronicles 7:37)"
641,Ithran,false,false,false,false,false,,,,,,,,"Ithran

(1 Chronicles 7:37)"
642,Shilshah,false,false,false,false,false,,,,,,,,"Shilshah

(1 Chronicles 7:37)"
643,Shamma,false,false,false,false,false,,,,,,,,"Shamma

(1 Chronicles 7:37)"
644,Hod,false,false,false,false,false,,,,,,,,"Hod

(1 Chronicles 7:37)"
645,Bezer,false,false,false,false,false,,,,,,,,"Bezer

(1 Chronicles 7:37)"
646,Imrah,false,false,false,false,false,,,,,,,,"Imrah

(1 Chronicles 7:36)"
647,Beri,false,false,false,false,false,,,,,,,,"Beri

(1 Chronicles 7:36)"
648,Shaul,false,false,false,false,false,,,,,,,,(1 Chronicles 7:36)
649,Harnepher,false,false,false,false,false,,,,,,,,"Harnepher

(1 Chronicles 7:36)"
650,Suah,false,false,false,false,false,,,,,,,,"Suah

(1 Chronicles 7:36)"
651,Zophah,false,false,false,false,false,,,,,,,,"Zophah

(1 Chronicles 7:35)"
652,Hotham (or Helem),false,false,false,false,false,,,,,,,,"Hotham (or Helem)

(1 Chronicles 7:32)"
653,Aram,true,false,false,false,false,,,,,,,,(1 Chronicles 7:34)
654,Jehubbah,false,false,false,false,false,,,,,,,,"Jehubbah

(1 Chronicles 7:34)"
655,Rohgah,false,false,false,false,false,,,,,,,,"Rohgah

(1 Chronicles 7:34)"
656,Ahi,false,false,false,false,false,,,,,,,,"Ahi

(1 Chronicles 7:34)"
657,Shomer (or Shemer),false,false,false,false,false,,,,,,,,"Shomer (or Shemer)

(1 Chronicles 7:32)"
658,Ashvath,false,false,false,false,false,,,,,,,,"Ashvath

(1 Chronicles 7:33)"
659,Bimhal,false,false,false,false,false,,,,,,,,"Bimhal

(1 Chronicles 7:33)"
660,Pasach,false,false,false,false,false,,,,,,,,"Pasach

(1 Chronicles 7:33)"
661,Japhlet,false,false,false,false,false,,,,,,,,"Japhlet

(1 Chronicles 7:32)"
662,Heber,true,false,false,false,false,,,,,,,Genesis 46:17; Numbers 26:45,"(Genesis 46:17, Numbers 26:45, 1 Chronicles 7:31)"
663,Beriah,false,false,false,false,false,,,,,,,Genesis 46:17,"(Genesis 46:17, 1 Chronicles 7:30)"
664,Ishvites,false,false,false,false,false,,,,,,,Numbers 26:44,"Ishvites

(Numbers 26:44)"
665,Ishvi,false,false,false,false,false,,,,,,,Genesis 46:17,"Ishvi

(Genesis 46:17, 1 Chronicles 7:30)"
666,Ishvah,false,false,false,false,false,,,,,,,Genesis 46:17,"Ishvah

(Genesis 46:17, 1 Chronicles 7:30)"
667,Imnites,false,false,false,false,false,,,,,,,Numbers 26:44,"Imnites

(Numbers 26:44)"
668,Imnah,false,false,false,false,false,,,,,,,Genesis 46:17,"Imnah

(Genesis 46:17, 1 Chronicles 7:30)"
669,Arelites,false,false,false,false,false,,,,,,,Numbers 26:17,"Arelites

(Numbers 26:17)"
670,Areli,false,false,false,false,false,,,,,,,Numbers 26:17,"Areli

(Numbers 26:17)"
671,Arodites,false,false,false,false,false,,,,,,,Numbers 26:17,"Arodites

(Numbers 26:17)"
672,Arod,false,false,false,false,false,,,,,,,Numbers 26:17,"Arod

(Numbers 26:17)"
673,Erites,false,false,false,false,false,,,,,,,Numbers 26:16,"Erites

(Numbers 26:16)"
674,Eri,false,false,false,false,false,,,,,,,Numbers 26:16,"Eri

(Numbers 26:16)"
675,Ozenites,false,false,false,false,false,,,,,,,Numbers 26:16,"Ozenites

(Numbers 26:16)"
676,Ozni,false,false,false,false,false,,,,,,,Numbers 26:16,"Ozni

(Numbers 26:16)"
677,Shunites,false,false,false,false,false,,,,,,,Numbers 26:15,"Shunites

(Numbers 26:15)"
678,Shuni,false,false,false,false,false,,,,,,,Numbers 26:15,"Shuni

(Numbers 26:15)"
679,Haggites,false,false,false,false,false,,,,,,,Numbers 26:15,"Haggites

(Numbers 26:15)"
680,Haggi,false,false,false,false,false,,,,,,,Numbers 26:15,"Haggi

(Numbers 26:15)"
681,Zephonites,false,false,false,false,false,,,,,,,Numbers 26:15,"Zephonites

(Numbers 26:15)"
682,Zephon,false,false,false,false,false,,,,,,,Numbers 26:15,"Zephon

(Numbers 26:15)"
683,Shillemites,false,false,false,false,false,,,,,,,Numbers 26:49,"Shillemites

(Numbers 26:49)"
684,Shillem (or Shallum),false,false,false,false,false,,,,,,,Genesis 26:24,"Shillem (or Shallum)

(Genesis 26:24, 1 Chronicles 7:13)"
685,Jezerites,false,false,false,false,false,,,,,,,Numbers 26:49,"Jezerites

(Numbers 26:49)"
686,Jezer,false,false,false,false,false,,,,,,,Genesis 26:24,"Jezer

(Genesis 26:24, 1 Chronicles 7:13)"
687,Gunites,false,false,false,false,false,,,,,,,Numbers 26:48,"Gunites

(Numbers 26:48)"
688,Guni,false,false,false,false,false,,,,,,,Genesis 26:24,"Guni

(Genesis 26:24, 1 Chronicles 7:13)"
689,Jahzeelites,false,false,false,false,false,,,,,,,Numbers 26:48,"Jahzeelites

(Numbers 26:48)"
690,Jahzeel (or Jahziel),false,false,false,false,false,,,,,,,Genesis 26:24,"Jahzeel (or Jahziel)

(Genesis 26:24, 1 Chronicles 7:13)"
691,Shuhamites,false,false,false,false,false,,,,,,,Numbers 26:42,"Shuhamites

(Numbers 26:42)"
